courseno,title_long_en,degree_level,pre_en,year_end,open_status
203423,Advanced Physical Chemistry 1,U,203223,2599.0,1
203204,Organic Chemistry 2,U,203203,2599.0,1
604431,Food Engineering Process Control,U,604351,2599.0,1
100501,Educational Research,U,100306,2599.0,1
208360,Sample Survey,U,208280,2599.0,1
209304,Thermodynamics of  Industrial Chemistry,U,206112,2599.0,1
360402,Diseases of Field Crops,U,360210,2599.0,1
420282,Dental Materials 2,U,420281,2599.0,1
463251,Pharmaceutical Dosage Form 1,U,203226,2599.0,1
702314,Financial Management for Small Business Firms,U,702211,2599.0,1
702342,Financial information system,U,702211,2599.0,1
702354,Commercial Bank Management,U,702312,2599.0,1
702412,Investment Performance Measurement and Evaluation,U,702316,2599.0,1
702423,Real Estate Finance,U,702312,2599.0,1
702443,Research in Finance,U,702312,2599.0,1
210207,Phase Diagrams and Applications,U,210201,2599.0,1
851342,Feature Writing,U,851202,2599.0,1
851345,Economic News Reporting,U,851104,2599.0,1
851467,Directing,U,851363,2599.0,1
851468,Production for Dramatic Arts,U,851467,2599.0,1
601342,Fundamental Food Engineering 2,U,601341,2599.0,1
601344,Food Processing 2,U,601242,2599.0,1
601346,Food Processing 3,U,601344,2599.0,1
803122,Aesthetics in Architecture 2,U,803121,2599.0,1
803124,History and Theory in Architecture 2,U,803123,2599.0,1
803131,Architectural Technology 1,U,207183,2599.0,1
803231,Architectural Technology 2,U,803131,2599.0,1
803232,Architectural Technology 3,U,803231,2599.0,1
803331,Architectural Technology 4,U,803232,2599.0,1
803332,Architectural Technology Design Integration,U,803331,2599.0,1
026111,Korean Listening and Speaking 1,U,026101,2599.0,1
013329,Forensic Psychology,U,013203,2599.0,1
464500,Therapeutic Drug Monitoring,U,464301,2599.0,1
126445,Chinese in SEA,U,126325,2599.0,1
751440,Labor Economics,U,751301,2599.0,1
954480,Cooperative Education Preparation 2,U,954380,2599.0,1
954483,Cooperative Education,U,954480,2599.0,1
801201,Computer Aided Architectural Design,U,801114,2599.0,1
801331,Materials and Construction,U,801233,2599.0,1
801333,Building and Energy Systems 1,U,801236,2599.0,1
801361,Thai Contemporary Architecture,U,801225,2599.0,1
801335,Building and Energy Systems 2,U,801333,2599.0,1
801483,Architectural Internship,U,801481,2599.0,1
703311,Information Systems for Business,U,703202,2599.0,1
703324,Business Reading and Analysis,U,703322,2599.0,1
703345,Quantitative Analysis for Management,U,703243,2599.0,1
801114,Fundamental Architectural Design 2,U,801113,2599.0,1
801312,Architectural Design 4,U,801311,2599.0,1
801324,"History, Theory and Philosophy in Architecture 2",U,801122,2599.0,1
801411,Architectural Design 5,U,801312,2599.0,1
801211,Architectural Design 1,U,801114,2599.0,1
801212,Architectural Design 2,U,801211,2599.0,1
801311,Architectural Design 3,U,801212,2599.0,1
705453,Marketing for Innovation,U,705211,2599.0,1
705454,Sustainability Marketing,U,705211,2599.0,1
705332,Marketing Communication,U,705211,2599.0,1
705440,Social Marketing,U,705211,2599.0,1
705433,Advertising Management,U,705211,2599.0,1
705441,Global Marketing,U,705211,2599.0,1
705444,Digital Marketing,U,705211,2599.0,1
705452,Marketing for New and Creative Product Development,U,705211,2599.0,1
705341,Marketing Environment Analysis,U,705211,2599.0,1
604351,Calculation in Food Engineering,U,206203,2599.0,1
604411,Food Process Engineering 2,U,604312,2599.0,1
604422,Food Plant Design,U,604411,2599.0,1
606263,Marine Product Chemistry 1,U,203206,2599.0,1
606264,Marine Product Chemistry 2,U,606263,2599.0,1
606362,Nutrition of Seafoods,U,606263,2599.0,1
606363,Marine Product Chemistry 3,U,606263,2599.0,1
606451,Quality Analysis and Control in Marine Products,U,606263,2599.0,1
605341,Functional and Nutritional Products,U,605315,2599.0,1
606310,Statistics and Experimental Design for Marine Products,U,606244,2599.0,1
159203,History of Sociological Thoughts,U,159101,2599.0,1
159204,History of Anthropological Thoughts,U,159101,2599.0,1
159305,Contemporary Sociological and Anthropological Theories,U,159101,2599.0,1
159333,Consumerist Society and Culture,U,159101,2599.0,1
159334,Sports and Modernity,U,159101,2599.0,1
159443,Evaluation Research,U,159101,2599.0,1
159455,Social Movements in Southeast Asia,U,159101,2599.0,1
159461,Information Technology and Social Research,U,159101,2599.0,1
159462,Visual Anthropology,U,159101,2599.0,1
159463,"Social, Environmental and Health Impact Assessment",U,159101,2599.0,1
164363,Counseling in Social Work,U,164261,2599.0,1
164443,Social Welfare Administration,U,164200,2599.0,1
011353,Metaphysics,U,011153,2599.0,1
013318,Psychological Intervention for Children,U,013204,2599.0,1
154354,Mountain Geography,U,154141,2599.0,1
154410,Cooperative Education in Geography,U,154499,2599.0,1
154434,Geographic Information System Database Management System,U,154330,2599.0,1
154441,Urban Ecology,U,154181,2599.0,1
154471,Aerial Photograph Interpretation and Analysis from Unmanned Aerial Vehicle,U,154276,2599.0,1
159202,Theories and Perspectives in Social Development,U,159101,2599.0,1
159221,Family and Change,U,159101,2599.0,1
159302,Practice in Everyday Life,U,159101,2599.0,1
159331,Modern City,U,159101,2599.0,1
159351,Society and Culture of the North and its Neighbors in Mekong Region,U,159101,2599.0,1
159353,Social and Cultural Dynamics in Thailand,U,159101,2599.0,1
159403,Space and Identity,U,159101,2599.0,1
159411,Economic Anthropology,U,159101,2599.0,1
159412,Cultural Politics and Resistance,U,159101,2599.0,1
159421,Concepts and Approaches to Ethnicity,U,159101,2599.0,1
159481,Practicum,U,159361,2599.0,1
160343,Youth and Popular Culture,U,159101,2599.0,1
160413,Sociology of Labour,U,159101,2599.0,1
164200,Introduction to Social Work and Social Welfare,U,159101,2599.0,1
164261,Social Work Principles with Individuals and Families,U,164200,2599.0,1
164361,Social Work Principles with Groups,U,164200,2599.0,1
164362,Social Work Principles with Communities,U,164200,2599.0,1
164442,"Social Justice, Inequity and Policy",U,159101,2599.0,1
701316,Budget and Budgetary Control,U,701313,2599.0,1
701322,Internal Control and Internal Auditing,U,701321,2599.0,1
701352,Accounting for Service Business,U,701313,2599.0,1
701411,Accounting Planning and Control,U,701313,2599.0,1
701422,Internal Control and Internal Audit Problems,U,701322,2599.0,1
701436,Analysis and Design of Accounting Information System,U,701331,2599.0,1
701313,Managerial Accounting,U,701211,2599.0,1
701413,Strategic Cost Management,U,701313,2599.0,1
701421,Auditing Problems,U,701321,2599.0,1
018104,Japanese 2,U,018103,2599.0,1
018126,Kanji 2,U,018125,2599.0,1
018212,Japanese Writing 2,U,018211,2599.0,1
018214,Japanese Reading 2,U,018213,2599.0,1
018436,Interpretation,U,018326,2599.0,1
018361,Society and Culture of Contemporary Japan,U,018214,2599.0,1
018326,Japanese Reading 4,U,018325,2599.0,1
018325,Japanese Reading 3,U,018214,2599.0,1
018301,Intermediate Japanese 3,U,018204,2599.0,1
018236,Japanese Speaking 2,U,018235,2599.0,1
018232,Japanese Listening 2,U,018231,2599.0,1
704321,Introduction to Event Industry,U,703202,2599.0,1
704322,Meeting and Convention Planning and Management,U,704321,2599.0,1
704341,Business Communication Skill in Foreign Country,U,704141,2599.0,1
704344,Business Communication for Service Business,U,704141,2599.0,1
704342,Practical Service Communication,U,704141,2599.0,1
704345,Communication in Service Business 1,U,001102,2599.0,1
704346,Communication in Service Business 2,U,704345,2599.0,1
704431,Transportation Management in Service Business,U,703446,2599.0,1
704441,Intercultural Business Communication,U,704141,2599.0,1
127332,Elite and Political Leadership,U,127101,2599.0,1
127333,Politics in Public Policy Process,U,127312,2599.0,1
127334,Seminar in Political Thoughts of Oversea Chinese in Southeast Asia,U,127101,2599.0,1
127335,Politics and Government of the UK,U,127101,2599.0,1
127336,Politics and Films,U,127101,2599.0,1
127337,Military and Politics,U,127101,2599.0,1
127338,Political Conflict and Violence,U,127101,2599.0,1
117102,Experimental Art 2,U,117101,2599.0,1
117204,"Time/Space Based Arts : Text and Writing, Sound and Moving Images in Art Context",U,117102,2599.0,1
117207,"Time/Space/Place Based Arts: Expanded Physical/Visual Fields and Embodiment; Social Communal, Cross Cultural Art",U,117204,2599.0,1
117208,"Seminar in Time/Space/Place Based Arts : Expanded Physical/Visual Fields and Embodiment; Social Communal, Cross Cultural Art",U,117205,2599.0,1
117209,Time/Space/Place Based Arts: Analysis and Writing,U,117206,2599.0,1
117310,Art Project : Time/Space Based Arts,U,117207,2599.0,1
117311,Studio Research : Time/Space Based Arts,U,117204,2599.0,1
117312,Art Project : Time/Space/Place Based Arts,U,117310,2599.0,1
117313,Studio Research : Time/Space/Place Based Arts,U,117207,2599.0,1
117416,Art Project/ Art Research : Time/Space/Place Based Arts 2,U,117414,2599.0,1
254459,Sustainable Energy,U,254231,2599.0,1
254439,Flight Mechanics,U,254206,2599.0,1
152303,Participatory Development Field Research,U,152302,2599.0,1
152312,Migration and Human Mobility in ASEAN,U,152321,2599.0,1
152313,Ethnicity and Indigenous Peoples’ Movement,U,152201,2599.0,1
152332,Informal and Illicit Economy,U,152201,2599.0,1
152341,Technoscience and Modern Society,U,152201,2599.0,1
152414,Social Policy and Social Welfare System,U,152201,2599.0,1
152432,Critical Security Studies,U,152201,2599.0,1
704421,Special Event and Festival Management,U,704321,2599.0,1
351443,Mathematical Programming for Agricultural Economics and Agribusiness,U,206171,2599.0,1
368416,Agribusiness Plan and Investment Project,U,368211,2599.0,1
957212,Photoshop 2,U,957211,2599.0,1
957214,Composite 2,U,957213,2599.0,1
957222,Visual Effects Production 2,U,957221,2599.0,1
957321,Texture Design,U,957212,2599.0,1
957323,Rotoscope,U,951103,2599.0,1
957331,Color Grading,U,957107,2599.0,1
957336,Three Dimensional Motion Tracking,U,957335,2599.0,1
957489,Work Integrated Learning 2,U,957488,2599.0,1
127202,Premodern Political Philosophy,U,127101,2599.0,1
127203,Modern Political Philosophy,U,127202,2599.0,1
127205,Politics and Local Government,U,127101,2599.0,1
127312,History of Thai Politics,U,127101,2599.0,1
127313,Modern Thai Politics,U,127101,2599.0,1
127323,Politics and Government in Europe,U,127204,2599.0,1
127330,Political Psychology,U,127101,2599.0,1
127411,Democracy and Alternative Political Regimes,U,127204,2599.0,1
127414,The Politics of Environmental and Natural Resources Management,U,127101,2599.0,1
127415,Critique of Cultural Politics,U,127101,2599.0,1
127416,Information Technology and Digital Communication for Political Scientists,U,127101,2599.0,1
127492,Seminar on Contemporary Thai Politics and Government,U,127313,2599.0,1
127493,Seminar on Political Concepts and Theories,U,127204,2599.0,1
127315,Political and Economic Changes in the GMS Countries,U,127204,2599.0,1
154152,Soil and Water in Geography,U,154151,2599.0,1
154377,Multimedia Cartography,U,154173,2599.0,1
154431,Geospatial Analysis and Applications,U,154330,2599.0,1
154442,Political Geography,U,154141,2599.0,1
128203,Human Resource Management,U,128101,2599.0,1
128304,Public Policy and Policy Development,U,128101,2599.0,1
128352,Conflict Management,U,128101,2599.0,1
128431,Governmental Budgeting,U,128305,2599.0,1
462585,Seminar in Pharmaceutical Care,U,462410,2599.0,1
255451,Metallurgical Process,U,255210,2599.0,1
351301,Agricultural Economic Analysis Based on Microeconomic Theories,U,351201,2599.0,1
351302,Agricultural Economic Analysis Based on Macroeconomic Theories,U,351301,2599.0,1
351390,Professional Skill Training in Agicultural Economics,U,400290,2599.0,1
351421,Intermediate Economics of Agricultural Marketing,U,351321,2599.0,1
351461,Agricultural Resource Development and Management,U,351301,2599.0,1
351464,Natural Resource and Environmental Economics,U,351201,2599.0,1
368411,Intermediate Agribusiness Management,U,368211,2599.0,1
128355,Electronic Government,U,128202,2599.0,1
128428,Performance Management,U,128203,2599.0,1
351391,Professional Skill Training in Agricultural Economics,U,400290,2599.0,1
368391,Professional Skill Training in Agribusiness,U,400290,2599.0,1
515307,Radiation Protection,U,515201,2599.0,1
515312,Sectional Anatomy,U,301233,2599.0,1
515330,Equipments and Techniques of Magnetic Resonance Imaging,U,515257,2599.0,1
515339,Special Radiographic Techniques,U,515334,2599.0,1
515376,Radiotherapy Technique 1,U,515204,2599.0,1
515377,Clinical Application of Radiotherapy,U,515204,2599.0,1
515378,Radiotherapy Technique 2,U,515376,2599.0,1
515494,Radiation Shielding Design,U,515204,2599.0,1
515495,Radiation Biodosimetry,U,515205,2599.0,1
515496,Electronics and Application for Radiologic Technology 2,U,515250,2599.0,1
514397,Neurological Physical Therapy 1,U,301234,2599.0,1
514398,Neurological Physical Therapy 2,U,514397,2599.0,1
703313,Computer Applications for Entrepreneurs,U,703202,2599.0,1
703244,Production and Operations Management,U,703202,2599.0,1
703323,Managerial and Leadership Communication,U,703322,2599.0,1
703331,Human Resource Management,U,703202,2599.0,1
703412,Knowledge Management for Business Organizations,U,703311,2599.0,1
703302,Organization Theory and Design,U,703202,2599.0,1
703433,Business Negotiat,U,703202,2599.0,1
703441,Business Quality Management,U,703244,2599.0,1
703454,Spa Management,U,703202,2599.0,1
605446,Agro-Industrial Management and Marketing,U,605201,2599.0,1
701284,Managerial Accounting for Service Business,U,701182,2599.0,1
515204,Dosimetry,U,515201,2599.0,1
515334,General Radiographic Techniques,U,301233,2599.0,1
515362,Techniques in Nuclear Medicine 2,U,515361,2599.0,1
515364,Nuclear Medicine Instrumentation and Quality Control,U,515204,2599.0,1
515485,Practice in Nuclear Medicine,U,515362,2599.0,1
112407,Sound Culture,U,112104,2599.0,1
018204,Intermediate Japanese 2,U,018203,2599.0,1
603332,Package Manufacturing Process,U,603321,2599.0,1
603333,Materials and Packages Testing,U,603332,2599.0,1
603371,Marketing in Packaging Industry,U,603211,2599.0,1
603424,Composite Materials for Packaging Technology,U,603321,2599.0,1
603453,Packaging Design 2,U,603352,2599.0,1
603465,Packaging for Food,U,603321,2599.0,1
154374,Advanced Photogrammetry,U,154276,2599.0,1
154383,Behavioral Geography,U,154141,2599.0,1
154454,Geomorphology,U,154151,2599.0,1
154455,Hydrology and Water Resources,U,154151,2599.0,1
154458,Soil Geography,U,154152,2599.0,1
154481,Population Geography,U,154141,2599.0,1
703414,Creativity and Innovation Management,U,703311,2599.0,1
704241,Intermediate Service Communication,U,704141,2599.0,1
126321,Introduction to International Law,U,176101,2599.0,1
703351,Hotel Management,U,703202,2599.0,1
252317,Signal Analysis,U,206162,2599.0,1
603231,Packaging Standards and Regulations,U,603211,2599.0,1
603321,Materials in Packaging,U,603211,2599.0,1
603322,Natural Materials for Packaging,U,603211,2599.0,1
603396,Research Methodology in Packaging Technology,U,208263,2599.0,1
603421,Flexible Packaging Materials,U,603321,2599.0,1
651442,Veterinary Pharmacology 2,U,651317,2599.0,1
114201,Creative Images,U,114102,2599.0,1
114325,Moving Image Production for Photographer,U,114102,2599.0,1
114327,Creative Image Production,U,114102,2599.0,1
114346,Photographic Presentation and Exhibition,U,114102,2599.0,1
114409,Art Thesis,U,114411,2599.0,1
114411,Advanced Creative Image Project,U,114327,2599.0,1
114205,Studio Photography 2,U,114203,2599.0,1
114306,Sport and Action Photography,U,114102,2599.0,1
114307,Critical Cultural Landscape Photography,U,114102,2599.0,1
