courseno,title_long_en,degree_level,pre_en,year_end,open_status
463556,Pharmaceutical Industry Management,U,463353 and 463354,2599.0,1
251343,Survey for Civil Engineering,U,206162 and 208263,2599.0,1
261410,Electronic Devices for Computer Engineering,U,252211 and 261210,2599.0,1
269470,Information Technology Service Management,U,269370 and 261446,2599.0,1
254207,Modeling and Graphics for Mechanical Engineering Design,U,259104 and 259107,2599.0,1
8354,Personality Development and Hospitality Etiquette,U,008213 and 008220,2599.0,1
8423,Customer Experience Management in Hospitality Industry,U,008213 and 008220,2599.0,1
8411,Tourist Behavior,U,008213 and 008220,2599.0,1
851331,Entertainment Media Production 1,U,851108 and 851262,2599.0,1
851332,Entertainment Media Production 2,U,851108 and 851262,2599.0,1
851353,Media Design and Production Strategies for Marketing Communication,U,851212 and 851305,2599.0,1
851432,Entertainment Communication Project,U,851262 and 851263,2599.0,1
64485,Earth Science and Astronomy Teaching for Secondary Level Teachers,U,064382 and 064430,2599.0,1
64495,Physics Teaching for Secondary Level Teachers 1,U,064391 and 064430,2599.0,1
551461,Primary Medical Care,U,561311 and 561312,2599.0,1
561491,Adult and Gerontological Nursing Practicum 3,U,561391 and 561392,2599.0,1
851354,Public Relations Research,U,208101 and 851200,2599.0,1
851355,Advertising Research,U,208101 and 851200,2599.0,1
851358,Television Commercial Production,U,851212 and 851200,2599.0,1
13309,English for Psychological Studies,U,001223 and 013103,2599.0,1
6423,Meal Management,U,006226 and 006253,2599.0,1
13427,Intelligent and Specific Ability Assessment,U,013208 and 013305,2599.0,1
128445,Public Service Management,U,128202 and 128304,2599.0,1
1313,Academic Skills,U,001113 and 001218,2599.0,1
888341,Startup in Internet and Mobile Technology,U,888111 and 888151,2599.0,1
888450,Startup in Digital Technology,U,888111 and 888151,2599.0,1
888451,Startup in Smart Electronic Technology,U,888111 and 888151,2599.0,1
888452,Startup in Agriculture and Biotechnology Industry,U,888111 and 888151,2599.0,1
888453,Startup in Food for Future Industry,U,888111 and 888151,2599.0,1
888454,Startup in Biofuel and Biochemical Technology,U,888111 and 888151,2599.0,1
888461,Startup in Manufacturing,U,888111 and 888151,2599.0,1
888463,Startup in Agro and Food Business,U,888111 and 888151,2599.0,1
206466,Introduction to Computational Fluid Dynamics,U,206211 and 206355,2599.0,1
1355,Drama,U,001353 and 001354,2599.0,1
1463,Major Works in British Literature,U,001353 and 001354,2599.0,1
126435,Politics and International Relations in Middle East,U,126101 and 126211,2599.0,1
153714,Spatial Modeling of Sustainable Crop Potential,G,153712 and 153721,2599.0,1
360423,Plant Parasitic Fungi,U,215205 and 215206,2599.0,1
9301,English for Information Professionals,U,009105 and 001223,2599.0,1
259107,Engineering Mechanics 1,U,206161 and 207105,2599.0,1
207724,Econophysics,G,207708 and 207712,2599.0,1
568721,Practicum in Occupational Health Nurse Practitioner 1,G,568718 and 568719,2599.0,1
128309,Research Methodology in Public Administration 1,U,128202 and 128203,2599.0,1
401793,Seminar in Periodontal Treatment Planning 2,G,DPER 792 (401792),2599.0,1
13732,Practicum in Counseling,G,013724 and 013725,2599.0,1
705448,Customer Relationship Management,U,705332 and 705311,2599.0,1
56798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
56799,Thesis,G,APPROVED PROPOSAL,2599.0,1
461798,THESIS,G,Approved proposal,2599.0,1
461799,Master' s Thesis,G,Approved proposal,2599.0,1
461797,Master' s Thesis,G,Approved proposal,2599.0,1
702757,Research Methodology in Finance,G,702752 and 702753,2599.0,1
1798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
1799,Thesis,G,APPROVED PROPOSAL,2599.0,1
958202,Computer Graphics Programming,U,958111 and 958201,2599.0,1
251216,Structural Materials and Testing,U,251211 and 259103,2599.0,1
61407,Aesthetics Education and Criticism,U,101201 and 101205,2599.0,1
324712,Radiation Oncology Instrumentation and Methods,G,324701 and 324703,2599.0,1
64499,Secondary Level Physics Teaching,U,064430 and 064391,2599.0,1
209322,Metallurgical Chemistry 1,U,203222 and 209201,2599.0,1
209423,Metallurgical Chemistry 2,U,203222 and 209201,2599.0,1
212712,Seismic Data Processing,G,212703 and 212711,2599.0,1
54215,Research on Community Study,U,054213 and 054214,2599.0,1
54315,Community and the Learning Spheres in Modern Era,U,054213 and 054214,2599.0,1
25490,"Selected Topics in Thai Language, Literature and Culture",U,025310 and 025370,2599.0,1
62445,Units and Experience Learning Plans Aligning with Standards of Early Childhood Education Level,U,062200 and 062320,2599.0,1
954430,Digital Business Ecosystem,U,954170 and 954374,2599.0,1
251374,Foundation Engineering and Practices,U,251371 and 251372,2599.0,1
954461,Information Technology for Knowledge Creation,U,954140 and 954365,2599.0,1
954463,Information Technology for Learning Organization,U,954140 and 954365,2599.0,1
954340,Enterprise Database Design and Applications,U,954143 and 954170,2599.0,1
954443,Multimedia for Digital Business,U,954240 and 954374,2599.0,1
751839,Selected Topics in Agricultural Economics,G,751801 and 751802,2599.0,1
751859,Selected Topics in Labor Economics and Human Resource Development,G,751803 and 751804,2599.0,1
751869,Selected Topics in Economic Development,G,751801 and 751802,2599.0,1
352712,Research Methodology in Agricultural Extension,G,of the instructor,2599.0,1
253418,Performance Test of Water Supply and Wastewater Treatment Systems,U,253318 and 253321,2599.0,1
514335,Physical Therapy Clinical Practice 1,U,514244 and 321232,2599.0,1
501301,Hematology 1,U,501201 and 501202,2599.0,1
501302,Laboratory Practices in Hematology 1,U,501201 and 501202,2599.0,1
501305,Hematology 2,U,501301 and 501302,2599.0,1
501306,Laboratory Practice in Hematology 2,U,501301 and 501302,2599.0,1
504202,Clinical Chemistry 1,U,303210 and 510202,2599.0,1
512303,Transfusion Science 1,U,501201 and 506202,2599.0,1
705411,Marketing Analytics,U,705311 and 703243,2599.0,1
1474,Selected Topics in English Literature,U,001353 and 001354,2599.0,1
465323,Pharmaceutical Technology 4,U,465221 and 465222,2599.0,1
466301,Fundamental of Biopharmaceutics and Pharmacokinetics,U,303242 and 320244,2599.0,1
466304,Pharmacotherapy 2,U,466300 and 466301,2599.0,1
466306,Principle of Toxicology,U,320344 and 466301,2599.0,1
466407,Pharmacotherapy 3,U,466300 and 466301,2599.0,1
269481,Project Design in Information Technology,U,269381 and 269382,2599.0,1
465503,Natural Pharmaceutical Products,U,465301 and 466407,2599.0,1
466514,New and Current Drugs,U,466411 and 465456,2599.0,1
465504,Herbal Innovation for Commercialization,U,465323 and 465502,2599.0,1
465509,Development of Aromatherapy Products,U,321242 and 465200,2599.0,1
465510,Aromatherapy,U,321242 and 465200,2599.0,1
465511,Natural Health Products,U,320344 and 465301,2599.0,1
465561,Cannabis Genomics and Biotechnology,U,303242 and 465200,2599.0,1
466521,Total Parenteral Nutrition and Intravenous Chemotherapy,U,465323 and 466407,2599.0,1
466523,Pediatric Pharmaceutical Care,U,466407 and 466408,2599.0,1
466524,Geriatric Pharmaceutical Care,U,466304 and 466407,2599.0,1
466553,Health Consumer Protection,U,466443 and 466445,2599.0,1
466393,Pharmacy Job Training in Community,U,466141 and 466300,2599.0,1
466494,Pharmacy Job Training in Drugstore and Hospital,U,466300 and 466445,2599.0,1
261218,Algorithms for Computer Engineers,U,261216 and 261217,2599.0,1
256333,Mineral Processing 1,U,203104 and 207106,2599.0,1
953411,Artificial Intelligence for Software Engineering,U,953102 and 953201,2599.0,1
953452,Multimedia Software Design and Development,U,953202 and 953421,2599.0,1
953463,Wireless Communication System,U,953214 and 953361,2599.0,1
8352,"English for Meeting, Incentive, Convention and Exhibition",U,001294 and 008318,2599.0,1
8456,Festival Event Operation for Tourism,U,008213 and 008230,2599.0,1
463508,Herbal Innovation for Commercialization,U,463201 and 463455,2599.0,1
57799,Master's Thesis,G,APPROVED PROPOSAL,2599.0,1
205405,Geotourism,U,205103 and 205104,2599.0,1
207467,Fundamental Seismic Waves,U,207203 and 206367,2599.0,1
207498,Optical Instrument Design,U,207315 and 207406,2599.0,1
210208,Mass Transport and Heat Transfer in Materials,U,206112 and 207103,2599.0,1
210436,Biomaterials for Medical Applications,U,210343 and 210383,2599.0,1
210445,Fabrication and Applications of Advanced Ceramic Materials,U,210221 and 210343,2599.0,1
210465,Surface and Interface Science,U,210201 and 206112,2599.0,1
211447,Microbial and Enzymatic Biotransformation,U,211312 and 211318,2599.0,1
401973,Current Literature in Periodontics 3,G,401971 and 401972,2599.0,1
208469,Data Science,U,204101 and 208329,2599.0,1
213222,Environmental Ecology,U,202102 and 202104,2599.0,1
213451,Climate Change and Climate System Modeling,U,207187 and 213351,2599.0,1
209455,Glaze Technology and Ceramic Pigment,U,209351 and 209361,2599.0,1
209457,Production Efficiency and Quality Enhancement of Ceramic Products,U,209351 and 209361,2599.0,1
204271,Introduction to Artificial Intelligence,U,204252 and 208269,2599.0,1
704311,Venue Management in Wellness Business,U,703202 and 703352,2599.0,1
20472,Burmese in Songs and Films,U,020311 and 020333,2599.0,1
58463,Phonetic in Teaching French,U,002101 AND 002102,2599.0,1
513286,Occupational Therapy Approaches in Mental Health,U,305202 and 513285,2599.0,1
513366,Occupational Therapy in Orthopeadic and Medical Conditions,U,310331 and 323331,2599.0,1
6354,Thai Recipes and Evaluation,U,006226 and 006253,2599.0,1
254421,Mechanical Vibration,U,206362 and 254206,2599.0,1
206463,Deterministic Optimization,U,206325 and 206336,2599.0,1
206464,Introduction to Mathematical Control Theory,U,206325 and 206341,2599.0,1
207408,Statistical Physics,U,207208 and 207401,2599.0,1
207422,Solid State Physics 1,U,207208 and 207306,2599.0,1
218234,Descriptive Mineralogy for Gemology,U,218101 and 218233,2599.0,1
218244,Lithology and Petrography,U,205103 and 218235,2599.0,1
218310,Field Gemology,U,218234 and 218262,2599.0,1
218475,Gem Analysis Using Advanced Techniques,U,218321 and 218372,2599.0,1
203428,Chemoinformatics,U,203104 and 208262,2599.0,1
215382,Introduction to Forensic Microbiology,U,215205 and 215206,2599.0,1
215483,Microbes and Cultures,U,215205 and 215206,2599.0,1
205358,Stratigraphy,U,205252 and 205355,2599.0,1
205421,Tectonics,U,205324 and 205344,2599.0,1
214490,Field Zoology,U,202371 and 214261,2599.0,1
209270,Transport Phenomena of Industrial Chemistry,U,207187 and 209201,2599.0,1
209352,Silicate Science 2,U,209351 and 209361,2599.0,1
209376,Unit Operations of Industrial Chemistry 3,U,209270 and 209375,2599.0,1
209424,Corrosion and Corrosion Control,U,203222 and 209201,2599.0,1
209451,Silicate Technology,U,209351 and 209361,2599.0,1
209452,Advanced Ceramics,U,209351 and 209361,2599.0,1
209453,Refractory,U,209351 and 209361,2599.0,1
209454,Science and Technology of Cement,U,209351 and 209361,2599.0,1
209456,Glass and Enamel Technology,U,209351 and 209361,2599.0,1
209471,Chemical Plant Design,U,209370 and 209376,2599.0,1
202102,Basic Biology 2,U,202101 and 202103,2599.0,1
202260,Systematics and Biodiversity,U,202101 and 202103,2599.0,1
202303,History of Biology,U,202102 and 202104,2599.0,1
202304,Creative Media for Biology Information,U,202102 and 202104,2599.0,1
202311,Cell and Molecular Biology,U,202102 and 202104,2599.0,1
202353,Plant Morphology,U,202102 and 202104,2599.0,1
202356,Plant Anatomy,U,202102 and 202104,2599.0,1
202361,General Plant Taxonomy,U,202102 and 202104,2599.0,1
202362,Economic Botany,U,202102 and 202104,2599.0,1
202371,Ecology,U,202102 and 202104,2599.0,1
202405,Evolution,U,202231 and 202371,2599.0,1
202410,Industrial Botany,U,202342 and 202362,2599.0,1
202443,"Plant Cell, Tissue and Organ Culture",U,202231 and 202342,2599.0,1
215371,Aquatic Microbiology,U,215205 and 215206,2599.0,1
203338,Instrumental Analysis Laboratory,U,203332 and 203333,2599.0,1
203435,Advanced Electroanalytical Chemistry,U,203232 and 203287,2599.0,1
215303,Intellectual Property and Biological Innovations,U,202101 and 202103,2599.0,1
215314,Virology,U,215205 and 215206,2599.0,1
59798,Independent Study in Educational Technology,G,APPROVED PROPOSAL,2599.0,1
59799,Master's Thesis in Educational Technology,G,APPROVED PROPOSAL,2599.0,1
888312,Startup in Health Business,U,888111 and 888151,2599.0,1
888350,Implementation of STEM in Business for Sustainable Development Goals,U,888111 and 888151,2599.0,1
254302,Computational Methods for Engineers,U,206261 and 259201,2599.0,1
851333,Audio Media Scriptwriting,U,851202 and 851265,2599.0,1
851334,Audio Media Production,U,851202 and 851265,2599.0,1
61420,Painting Analysis,U,061306 AND 061307,2599.0,1
62380,Development and Learning Assessment in Early Childhood Level,U,062200 AND 062320,2599.0,1
62411,Learning Experience Design in Early Childhood Level and Special Education,U,062320 AND 070308,2599.0,1
62489,Micro-Teaching,U,062320 AND 062440,2599.0,1
63898,Ph.D. Thesis,G,APPROVED PROPOSAL,2599.0,1
64799,Thesis,G,APPROVED PROPOSAL,2599.0,1
65798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
66798,Independent Study,G,Approved proposal,2599.0,1
66799,Thesis,G,APPROVED PROPOSAL,2599.0,1
67798,Independent Study in Thai Language Instruction,G,APPROVED PROPOSAL,2599.0,1
67799,Thesis,G,APPROVED PROPOSAL,2599.0,1
68799,Thesis,G,APPROVED PROPOSAL,2599.0,1
68848,Seminar in Curriculum Learining and Teaching,G,Approved proposal,2599.0,1
69714,Educational Psychology Applied to Thai Education,G,069711 AND 069713,2599.0,1
69798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
69799,Thesis,G,APPROVED PROPOSAL,2599.0,1
70308,Organizing Individualized Educational Plan,U,070200 AND 070201,2599.0,1
70400,Pedagogy and Early Childhood and Special Education Teaching Profession,U,070200 AND 062320,2599.0,1
70798,Independent Study,G,Approved proposal,2599.0,1
71798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
71799,Thesis,G,APPROVED PROPOSAL,2599.0,1
90809,Practice and Seminar in Research and Educational Development,G,090800 AND 090802,2599.0,1
90819,Practice and Seminar in Research and Educational Management System Development,G,090800 AND 090802,2599.0,1
90829,Practice and Seminar in Research and Educational,G,090800 AND 090802,2599.0,1
90839,"Practice and Seminar in Research and Inspection, Supervision and Evaluation of Educational Management",G,090800 AND 090802,2599.0,1
100301,Student Development,U,100200 and 100201,2599.0,1
100303,Special Education,U,100101 and 100201,2599.0,1
100306,Educational Measurement and Evaluation,U,100205 AND 100209,2599.0,1
101214,Drawing 4,U,101112 AND 101213,2599.0,1
104440,Thai Ceramics,U,104301 AND 104302,2599.0,1
104450,Thai Textiles,U,104301 AND 104302,2599.0,1
104460,Thai Metalworks,U,104301 AND 104302,2599.0,1
104465,Thai Jewelry,U,104301 AND 104302,2599.0,1
104471,Thai Furniture,U,104301 AND 104302,2599.0,1
105797,Thesis,G,APPROVED PROPOSAL,2599.0,1
106425,Sculpture 5,U,106323 AND 106324,2599.0,1
107799,Thesis,G,APPROVED PROPOSAL,2599.0,1
110223,Graphic Design,U,110221 AND 110222,2599.0,1
111325,nan,U,111222 AND 111223,2599.0,1
111327,nan,U,111222 AND 111223,2599.0,1
114408,Art Thesis in Photography,U,114406 and 114407,2599.0,1
126439,Thai in World Economy,U,126211 and 126328,2599.0,1
127326,Politics and Government of Japan,U,127101 AND 126101,2599.0,1
4728,Readings of Materials on Selected Period or Topic,G,004714 and 004727,2599.0,1
128799,Master's Thesis,G,APPROVED PROPOSAL,2599.0,1
130797,Thesis,G,APPROVED PROPOSAL,2599.0,1
153210,Spatial Statistics,U,208263 AND 206113,2599.0,1
153798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
153799,Thesis,G,APPROVED PROPOSAL,2599.0,1
154798,Independent Study in Geography,G,APPROVED PROPOSAL,2599.0,1
154799,Thesis,G,APPROVED PROPOSAL,2599.0,1
155798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
155799,Thesis,G,APPROVED PROPOSAL,2599.0,1
156703,Research Methodology in Ethnicity and Development,G,156701 AND 156702,2599.0,1
156798,nan,G,APPROVED PROPOSAL,2599.0,1
157798,nan,G,APPROVED PROPOSAL,2599.0,1
157799,nan,G,APPROVED PROPOSAL,2599.0,1
158321,nan,U,158101 AND 156101,2599.0,1
158798,nan,G,APPROVED PROPOSAL,2599.0,1
158799,nan,G,APPROVED PROPOSAL,2599.0,1
165799,Thesis,G,APPROVED PROPOSAL,2599.0,1
166799,M.a. Thesis,G,APPROVED PROPOSAL,2599.0,1
167799,Thesis,G,APPROVED PROPOSAL,2599.0,1
169797,Thesis,G,APPROVED PROPOSAL,2599.0,1
171898,Thesis,G,APPROVED PROPOSAL,2599.0,1
171899,Thesis,G,APPROVED PROPOSAL,2599.0,1
173797,Thesis,G,APPROVED PROPOSAL,2599.0,1
173798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
173799,Thesis,G,APPROVED PROPOSAL,2599.0,1
202480,Industrial Botany (Transferred to Biol 410 Since 2005) Behavioral Ecology 3(2/2 1/3),U,202342 AND 202362,2599.0,1
