"9547    ","260413","254214 OR 254215"
"9640    ","261205","261102 OR 261203"
"9644    ","261207","261102 OR 261103"
"9647    ","261208","261102 OR 206161"
"9650    ","261210","261101 OR 207102"
"9668    ","261218","261216 or 261217"
"9680    ","261305","261304 OR 269210"
"9684    ","261305","261304 or 269210"
"9712    ","261335","261332 OR 269130"
"9785    ","261433","261334 OR 261335"
"9789    ","261434","261334 OR 261335"
"9794    ","261435","261334 OR 261335"
"9810    ","261443","261334 OR 261441"
"9811    ","261443","261334 OR 261441"
"9813    ","261444","261341 OR 261342"
"9820    ","261446","261361 OR 261364"
"9822    ","261446","261205 or 261217"
"9824    ","261447","261334 OR 261335"
"9828    ","261448","261341 OR 261342"
"985     ","012477","012173 OR 012174"
"9864    ","261467","261214 OR 261313"
"9889    ","261475","252211 OR 252215"
"3805    ","110101","101100and101113"
"8459    ","252490","SENIOR STANDING"
"13696   ","461512","320343, 461402"
"17213   ","801591","801413, 801483"
"21549   ","210891","Ph.D. standing"
"7801    ","217891","Ph.D. standing"
"7982    ","226891","Ph.D. standing"
"8006    ","251101","For non-major"
"9006    ","255122","For non-major"
"10010   ","262482","SEE BULLETIN"
"10011   ","262483","SEE BULLETIN"
"10012   ","262487","SEE BULLETIN"
"10210   ","269452","SEE BULLETIN"
"10218   ","269493","SEE BULLETIN"
"10219   ","269494","SEE BULLETIN"
"10220   ","269495","SEE BULLETIN"
"10221   ","269496","SEE BULLETIN"
"10222   ","269497","SEE BULLETIN"
"10223   ","269498","SEE BULLETIN"
"10224   ","269499","SEE BULLETIN"
"10225   ","301101","SEE BULLETIN"
"10250   ","301308","SEE BULLETIN"
"10252   ","301361","SEE BULLETIN"
"10259   ","301491","SEE BULLETIN"
"10315   ","303341","SEE BULLETIN"
"10316   ","303342","SEE BULLETIN"
"10317   ","303351","SEE BULLETIN"
"10321   ","303491","SEE BULLETIN"
"10322   ","303492","SEE BULLETIN"
"1037    ","013251","SEE BULLETIN"
"10415   ","305321","SEE BULLETIN"
"10422   ","305591","SEE BULLETIN"
"10426   ","305612","SEE BULLETIN"
"10440   ","307331","SEE BULLETIN"
"10509   ","308512","SEE BULLETIN"
"10511   ","308613","SEE BULLETIN"
"10541   ","310322","SEE BULLETIN"
"10547   ","310452","SEE BULLETIN"
"1082    ","013414","SEE BULLETIN"
"10841   ","316491","SEE BULLETIN"
"10844   ","316591","SEE BULLETIN"
"1085    ","013416","SEE BULLETIN"
"10932   ","318140","SEE BULLETIN"
"10933   ","318141","SEE BULLETIN"
"10934   ","318142","SEE BULLETIN"
"10935   ","318143","SEE BULLETIN"
"10936   ","318144","SEE BULLETIN"
"10939   ","318241","SEE BULLETIN"
"10940   ","318242","SEE BULLETIN"
"10941   ","318243","SEE BULLETIN"
"10942   ","318244","SEE BULLETIN"
"10943   ","318245","SEE BULLETIN"
"10944   ","318246","SEE BULLETIN"
"10950   ","318341","SEE BULLETIN"
"10959   ","318451","SEE BULLETIN"
"11006   ","319323","SEE BULLETIN"
"11055   ","320331","SEE BULLETIN"
"11062   ","320361","SEE BULLETIN"
"11063   ","320391","SEE BULLETIN"
"11064   ","320392","SEE BULLETIN"
"11070   ","320442","SEE BULLETIN"
"11071   ","320443","SEE BULLETIN"
"11136   ","321222","SEE BULLETIN"
"11145   ","321242","SEE BULLETIN"
"11149   ","321341","SEE BULLETIN"
"1115    ","013444","SEE BULLETIN"
"11150   ","321351","SEE BULLETIN"
"11151   ","321361","SEE BULLETIN"
"11153   ","321391","SEE BULLETIN"
"1116    ","013444","SEE BULLETIN"
"1122    ","013451","SEE BULLETIN"
"11257   ","322341","SEE BULLETIN"
"11274   ","322404","SEE BULLETIN"
"11278   ","322408","SEE BULLETIN"
"11300   ","322602","SEE BULLETIN"
"11301   ","322605","SEE BULLETIN"
"1131    ","013465","SEE BULLETIN"
"11358   ","324321","SEE BULLETIN"
"11362   ","324491","SEE BULLETIN"
"11515   ","328491","SEE BULLETIN"
"11516   ","328492","SEE BULLETIN"
"11559   ","329201","SEE BULLETIN"
"11560   ","329202","SEE BULLETIN"
"11563   ","329301","SEE BULLETIN"
"11564   ","329302","SEE BULLETIN"
"11574   ","330201","SEE BULLETIN"
"11575   ","330202","SEE BULLETIN"
"11577   ","330204","SEE BULLETIN"
"11580   ","330207","SEE BULLETIN"
"11593   ","330301","SEE BULLETIN"
"11594   ","330302","SEE BULLETIN"
"11595   ","330303","SEE BULLETIN"
"11596   ","330304","SEE BULLETIN"
"11618   ","331402","SEE BULLETIN"
"11619   ","331403","SEE BULLETIN"
"11621   ","331405","SEE BULLETIN"
"11622   ","331406","SEE BULLETIN"
"11627   ","331412","SEE BULLETIN"
"11628   ","331413","SEE BULLETIN"
"11645   ","331506","SEE BULLETIN"
"11653   ","331513","SEE BULLETIN"
"11655   ","331514","SEE BULLETIN"
"11671   ","332602","SEE BULLETIN"
"11674   ","332605","SEE BULLETIN"
"11705   ","333121","SEE BULLETIN"
"1176    ","014306","SEE BULLETIN"
"11764   ","351441","SEE BULLETIN"
"11765   ","351442","SEE BULLETIN"
"11768   ","351463","SEE BULLETIN"
"11771   ","351467","SEE BULLETIN"
"11772   ","351468","SEE BULLETIN"
"11773   ","351469","SEE BULLETIN"
"11776   ","351497","SEE BULLETIN"
"11778   ","351498","SEE BULLETIN"
"11779   ","351499","SEE BULLETIN"
"11816   ","352313","SEE BULLETIN"
"11839   ","352496","SEE BULLETIN"
"11892   ","353453","SEE BULLETIN"
"11897   ","353497","SEE BULLETIN"
"11899   ","353498","SEE BULLETIN"
"11901   ","353499","SEE BULLETIN"
"11941   ","354400","SEE BULLETIN"
"11942   ","355315","SEE BULLETIN"
"11945   ","355441","SEE BULLETIN"
"11946   ","355442","SEE BULLETIN"
"11951   ","356202","SEE BULLETIN"
"11956   ","356231","SEE BULLETIN"
"11957   ","356242","SEE BULLETIN"
"11958   ","356243","SEE BULLETIN"
"11962   ","356304","SEE BULLETIN"
"12020   ","356499","SEE BULLETIN"
"12066   ","357301","SEE BULLETIN"
"12069   ","357323","SEE BULLETIN"
"12071   ","357324","SEE BULLETIN"
"12073   ","357325","SEE BULLETIN"
"12075   ","357326","SEE BULLETIN"
"12077   ","357360","SEE BULLETIN"
"12082   ","357417","SEE BULLETIN"
"12084   ","357418","SEE BULLETIN"
"12086   ","357421","SEE BULLETIN"
"12088   ","357422","SEE BULLETIN"
"12091   ","357426","SEE BULLETIN"
"12093   ","357427","SEE BULLETIN"
"12095   ","357432","SEE BULLETIN"
"12099   ","357441","SEE BULLETIN"
"12101   ","357442","SEE BULLETIN"
"12103   ","357443","SEE BULLETIN"
"12105   ","357444","SEE BULLETIN"
"12107   ","357446","SEE BULLETIN"
"12111   ","357491","SEE BULLETIN"
"12114   ","357497","SEE BULLETIN"
"12116   ","357498","SEE BULLETIN"
"12118   ","357499","SEE BULLETIN"
"1214    ","014429","SEE BULLETIN"
"12177   ","359401","SEE BULLETIN"
"12185   ","359406","SEE BULLETIN"
"12187   ","359408","SEE BULLETIN"
"12197   ","359419","SEE BULLETIN"
"12224   ","359471","SEE BULLETIN"
"12230   ","359497","SEE BULLETIN"
"12231   ","359499","SEE BULLETIN"
"1225    ","014489","SEE BULLETIN"
"12277   ","360102","SEE BULLETIN"
"12285   ","360301","SEE BULLETIN"
"12288   ","360304","SEE BULLETIN"
"12294   ","360400","SEE BULLETIN"
"12306   ","360406","SEE BULLETIN"
"12309   ","360408","SEE BULLETIN"
"12310   ","360409","SEE BULLETIN"
"12316   ","360431","SEE BULLETIN"
"12324   ","360470","SEE BULLETIN"
"12326   ","360471","SEE BULLETIN"
"12330   ","360497","SEE BULLETIN"
"12332   ","360498","SEE BULLETIN"
"12334   ","360499","SEE BULLETIN"
"12365   ","361201","SEE BULLETIN"
"12373   ","361214","SEE BULLETIN"
"12375   ","361302","SEE BULLETIN"
"12378   ","361333","SEE BULLETIN"
"12380   ","361351","SEE BULLETIN"
"12386   ","361431","SEE BULLETIN"
"12400   ","361497","SEE BULLETIN"
"12401   ","361498","SEE BULLETIN"
"12402   ","361499","SEE BULLETIN"
"12434   ","362401","SEE BULLETIN"
"12449   ","362431","SEE BULLETIN"
"12451   ","362451","SEE BULLETIN"
"12453   ","362452","SEE BULLETIN"
"12697   ","401603","SEE BULLETIN"
"12890   ","406501","SEE BULLETIN"
"12897   ","407603","SEE BULLETIN"
"12946   ","408603","SEE BULLETIN"
"12985   ","410603","SEE BULLETIN"
"12997   ","411282","SEE BULLETIN"
"13000   ","411292","SEE BULLETIN"
"13117   ","415603","SEE BULLETIN"
"13182   ","421586","SEE BULLETIN"
"13185   ","421603","SEE BULLETIN"
"13186   ","421643","SEE BULLETIN"
"13245   ","423601","SEE BULLETIN"
"13365   ","451401","SEE BULLETIN"
"13366   ","451402","SEE BULLETIN"
"13367   ","451411","SEE BULLETIN"
"13373   ","451467","SEE BULLETIN"
"13376   ","451521","SEE BULLETIN"
"13378   ","451531","SEE BULLETIN"
"13380   ","451543","SEE BULLETIN"
"13384   ","451551","SEE BULLETIN"
"13386   ","451587","SEE BULLETIN"
"13387   ","451589","SEE BULLETIN"
"13388   ","451597","SEE BULLETIN"
"13389   ","451598","SEE BULLETIN"
"13390   ","451599","SEE BULLETIN"
"1340    ","019102","SEE BULLETIN"
"13448   ","453131","SEE BULLETIN"
"1345    ","019201","SEE BULLETIN"
"13454   ","453414","SEE BULLETIN"
"1346    ","019202","SEE BULLETIN"
"13460   ","453523","SEE BULLETIN"
"13461   ","453524","SEE BULLETIN"
"13462   ","453525","SEE BULLETIN"
"13464   ","453532","SEE BULLETIN"
"13465   ","453533","SEE BULLETIN"
"13469   ","453537","SEE BULLETIN"
"13471   ","453589","SEE BULLETIN"
"13473   ","453598","SEE BULLETIN"
"13474   ","453599","SEE BULLETIN"
"1348    ","019204","SEE BULLETIN"
"13494   ","454411","SEE BULLETIN"
"13495   ","454415","SEE BULLETIN"
"13498   ","454469","SEE BULLETIN"
"13499   ","454511","SEE BULLETIN"
"1350    ","019212","SEE BULLETIN"
"13500   ","454512","SEE BULLETIN"
"13501   ","454513","SEE BULLETIN"
"13502   ","454522","SEE BULLETIN"
"13505   ","454543","SEE BULLETIN"
"13506   ","454551","SEE BULLETIN"
"13508   ","454561","SEE BULLETIN"
"13510   ","454589","SEE BULLETIN"
"13511   ","454598","SEE BULLETIN"
"13512   ","454599","SEE BULLETIN"
"1352    ","019222","SEE BULLETIN"
"13531   ","456501","SEE BULLETIN"
"13534   ","456526","SEE BULLETIN"
"13535   ","456589","SEE BULLETIN"
"13536   ","456598","SEE BULLETIN"
"13537   ","456599","SEE BULLETIN"
"1355    ","019303","SEE BULLETIN"
"13557   ","457241","SEE BULLETIN"
"1356    ","019304","SEE BULLETIN"
"13560   ","457431","SEE BULLETIN"
"13562   ","457451","SEE BULLETIN"
"13564   ","457459","SEE BULLETIN"
"13565   ","457468","SEE BULLETIN"
"13566   ","457469","SEE BULLETIN"
"13574   ","457589","SEE BULLETIN"
"13576   ","457592","SEE BULLETIN"
"13577   ","457598","SEE BULLETIN"
"13578   ","457599","SEE BULLETIN"
"13595   ","458417","SEE BULLETIN"
"13599   ","458506","SEE BULLETIN"
"13600   ","458507","SEE BULLETIN"
"13602   ","458521","SEE BULLETIN"
"13603   ","458531","SEE BULLETIN"
"13606   ","458534","SEE BULLETIN"
"13607   ","458535","SEE BULLETIN"
"13609   ","458537","SEE BULLETIN"
"13612   ","458551","SEE BULLETIN"
"13613   ","458552","SEE BULLETIN"
"13614   ","458553","SEE BULLETIN"
"13615   ","458554","SEE BULLETIN"
"13647   ","461121","SEE BULLETIN"
"13656   ","461331","SEE BULLETIN"
"13674   ","461412","SEE BULLETIN"
"1370    ","019364","SEE BULLETIN"
"13742   ","461562","SEE BULLETIN"
"13753   ","461572","SEE BULLETIN"
"13770   ","461599","SEE BULLETIN"
"13843   ","462201","SEE BULLETIN"
"13858   ","462406","SEE BULLETIN"
"13882   ","462481","SEE BULLETIN"
"13883   ","462481","SEE BULLETIN"
"13909   ","462521","SEE BULLETIN"
"13910   ","462522","SEE BULLETIN"
"1397    ","020102","SEE BULLETIN"
"1399    ","020201","SEE BULLETIN"
"1400    ","020202","SEE BULLETIN"
"1408    ","020251","SEE BULLETIN"
"1411    ","020301","SEE BULLETIN"
"14303   ","510200","SEE BULLETIN"
"14328   ","510401","SEE BULLETIN"
"14395   ","512439","SEE BULLETIN"
"14428   ","513215","SEE BULLETIN"
"14447   ","513301","SEE BULLETIN"
"14459   ","513323","SEE BULLETIN"
"14462   ","513325","SEE BULLETIN"
"14463   ","513326","SEE BULLETIN"
"14472   ","513341","SEE BULLETIN"
"14489   ","513404","SEE BULLETIN"
"14490   ","513410","SEE BULLETIN"
"14499   ","513425","SEE BULLETIN"
"14501   ","513427","SEE BULLETIN"
"14505   ","513430","SEE BULLETIN"
"14506   ","513431","SEE BULLETIN"
"14513   ","513442","SEE BULLETIN"
"14589   ","514230","SEE BULLETIN"
"14614   ","514314","SEE BULLETIN"
"14616   ","514316","SEE BULLETIN"
"14673   ","514401","SEE BULLETIN"
"14676   ","514406","SEE BULLETIN"
"14680   ","514413","SEE BULLETIN"
"14681   ","514420","SEE BULLETIN"
"14682   ","514421","SEE BULLETIN"
"14696   ","514452","SEE BULLETIN"
"14704   ","514470","SEE BULLETIN"
"14798   ","515430","SEE BULLETIN"
"14902   ","550223","SEE BULLETIN"
"14964   ","553491","SEE BULLETIN"
"14985   ","555492","SEE BULLETIN"
"15018   ","556492","SEE BULLETIN"
"15019   ","556493","SEE BULLETIN"
"15451   ","601202","SEE BULLETIN"
"15452   ","601211","SEE BULLETIN"
"15455   ","601232","SEE BULLETIN"
"15459   ","601301","SEE BULLETIN"
"15464   ","601322","SEE BULLETIN"
"15470   ","601343","SEE BULLETIN"
"15473   ","601345","SEE BULLETIN"
"15477   ","601347","SEE BULLETIN"
"15484   ","601401","SEE BULLETIN"
"15522   ","601451","SEE BULLETIN"
"15524   ","601452","SEE BULLETIN"
"15525   ","601453","SEE BULLETIN"
"15526   ","601454","SEE BULLETIN"
"15528   ","601455","SEE BULLETIN"
"15530   ","601456","SEE BULLETIN"
"15546   ","601497","SEE BULLETIN"
"15548   ","601498","SEE BULLETIN"
"15549   ","601499","SEE BULLETIN"
"15654   ","602122","SEE BULLETIN"
"15658   ","602301","SEE BULLETIN"
"15659   ","602311","SEE BULLETIN"
"15660   ","602312","SEE BULLETIN"
"15663   ","602315","SEE BULLETIN"
"15664   ","602316","SEE BULLETIN"
"15665   ","602317","SEE BULLETIN"
"15667   ","602322","SEE BULLETIN"
"15669   ","602370","SEE BULLETIN"
"15671   ","602431","SEE BULLETIN"
"15672   ","602432","SEE BULLETIN"
"15681   ","602456","SEE BULLETIN"
"15685   ","602464","SEE BULLETIN"
"15686   ","602471","SEE BULLETIN"
"15689   ","602496","SEE BULLETIN"
"15690   ","602497","SEE BULLETIN"
"15691   ","602498","SEE BULLETIN"
"15692   ","602499","SEE BULLETIN"
"15729   ","603460","SEE BULLETIN"
"15743   ","603499","SEE BULLETIN"
"15754   ","604301","SEE BULLETIN"
"15755   ","604302","SEE BULLETIN"
"15756   ","604303","SEE BULLETIN"
"15757   ","604304","SEE BULLETIN"
"15758   ","604305","SEE BULLETIN"
"15762   ","604313","SEE BULLETIN"
"15765   ","604315","SEE BULLETIN"
"15772   ","604413","SEE BULLETIN"
"15774   ","604415","SEE BULLETIN"
"15776   ","604416","SEE BULLETIN"
"15785   ","604451","SEE BULLETIN"
"15786   ","604452","SEE BULLETIN"
"15787   ","604453","SEE BULLETIN"
"15794   ","604497","SEE BULLETIN"
"15797   ","604499","SEE BULLETIN"
"158     ","001452","SEE BULLETIN"
"15880   ","605442","SEE BULLETIN"
"15885   ","605450","SEE BULLETIN"
"15900   ","605474","SEE BULLETIN"
"15917   ","605498","SEE BULLETIN"
"16010   ","606480","SEE BULLETIN"
"16013   ","606483","SEE BULLETIN"
"16051   ","651232","SEE BULLETIN"
"16053   ","651291","SEE BULLETIN"
"16054   ","651292","SEE BULLETIN"
"16061   ","651303","SEE BULLETIN"
"16062   ","651304","SEE BULLETIN"
